# Site: US-GL2
# Version: 1-5
TIMESTAMP_START,TIMESTAMP_END,TAU,TAU_SSITC_TEST,H,H_SSITC_TEST,LE,LE_SSITC_TEST,FC,FC_SSITC_TEST,FH2O,CO2,CO2_MIXING_RATIO,H2O,H2O_MIXING_RATIO,T_SONIC,TA,PA,RH,VPD_PI,WS,WS_MAX,WD,USTAR,MO_LENGTH,ZL,FETCH_MAX,FETCH_70,FETCH_90,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,LW_IN,WD_SIGMA,TW
202504282330,202504290000,-0.819539,1,29.2078,2,-58.6783,1,4.46576,1,-1.31776,419.415,424.97,13.0713,13.2444,14.215,12.26,97.3135,89.4465,1.50121,11.9985,17.1324,175.775,0.832684,-1691.82,-0.0160773,1079.92,1974.43,2958.06,1.671251028,1.627734622,0.508626582,0.817994499,0.463,371.5,7.981594,-9999
202504290000,202504290030,0.143066,1,-46.0842,1,-11.2978,1,0.510055,1,-0.254132,418.333,424.067,13.5221,13.7074,15.735,13.958,97.1857,82.7032,2.7492,10.2522,13.1913,177.951,0.3492,79.0174,0.344228,1015.02,1855.78,2780.29,1.043776796,0.776972329,0.230482971,0.589599864,0.355,370.3,4.38782,-9999
202504290030,202504290100,-7.05389,1,-9999,1,-9999,1,14.7482,1,-9999,419.194,424.547,12.6095,12.7705,14.659,13.269,97.0802,80.5739,2.95213,10.5078,16.1634,177.6,2.44996,1095.87,0.0248204,1348.55,2465.57,3693.88,5.725032751,2.676733083,1.133662207,1.606384138,0.505,368.4,29.51706,-9999
202504290100,202504290130,-0.196987,0,-15.1531,0,-5.19221,2,0.430704,1,-0.116909,418.025,423.343,12.5634,12.7232,16.824,14.989,97.2341,71.9232,4.77003,2.83907,7.6166,265.058,0.410313,389.93,0.0697561,696.531,1273.48,1907.91,1.197058896,1.121262681,0.433608118,0.986755796,0.396,363,22.52877,-9999
202504290130,202504290200,0.188324,1,6.98182,2,7.39663,2,-0.074968,2,0.166741,417.545,422.923,12.715,12.8787,18.036,16.214,97.2149,67.2809,6.01278,5.32357,10.2432,209.323,0.402093,-796.371,-0.0341549,673.952,1232.2,1846.06,1.907985849,0.953094434,0.442790018,0.49613607,0.05,350.1,10.7659,-9999
202504290200,202504290230,-0.209893,0,-11.7823,2,5.13536,2,0.816168,2,0.115773,417.943,423.377,12.8344,13.0012,17.76,16.277,97.2188,67.6446,5.96973,8.93811,13.1128,194.734,0.424542,555.466,0.0489679,574.398,1050.18,1573.36,0.824644166,1.160224116,0.570902794,0.449417401,0,334.8,7.84323,-9999
202504290230,202504290300,-0.213609,1,-77.446,0,-33.1021,0,1.386,0,-0.745715,418.079,423.438,12.6559,12.8181,16.957,15.516,97.236,70.0399,5.26543,7.95074,11.8597,195.971,0.427668,86.3937,0.314838,664.393,1214.72,1819.88,0.717764585,1.083849621,0.479438213,0.493750949,0.043,350.8,7.976594,-9999
202504290300,202504290330,-0.011531,2,0.0513716,2,3.89586,2,0.126783,2,0.0876852,418.38,423.652,12.4444,12.6012,15.996,14.573,97.2674,73.2053,4.43165,6.43902,8.82745,214.117,0.0991819,-1624.84,-0.0167401,2093.43,-9999,-9999,0.696893823,0.596759583,0.270949995,0.558307263,0.004,343.1,5.608895,-9999
202504290330,202504290400,-11.6344,1,-9999,1,-9999,1,-27.1973,1,-9999,419.755,424.622,11.4638,11.5967,13.267,12.1,97.315,79.2782,2.91674,5.4433,13.5694,285.608,3.13552,-621.667,-0.0437533,1207.09,2206.94,3306.39,2.91864866,5.285782818,1.66645432,3.063959856,0.149,320.8,47.6008,-9999
202504290400,202504290430,0.583674,1,100.35,2,56.7795,2,8.31211,1,1.2656,425.376,428.844,8.08727,8.15321,4.628,4.419,97.3932,94.3243,0.474067,8.03122,14.9809,330.852,0.692057,-282.585,-0.0962543,864.699,1580.95,2368.54,1.299349837,1.156585492,0.558107517,0.892414142,0.46,333.2,8.001242,-9999
202504290430,202504290500,-0.894075,1,-57.1681,2,-34.3403,2,73.9879,1,-0.764619,461.719,464.955,6.95913,7.0079,7.947,3.297,97.429,87.8679,0.936408,9.20946,26.5278,320.741,0.85446,933.653,0.0291329,810.65,1482.13,2220.49,1.285597138,1.268041797,0.746977911,3.552548381,0.664,332,6.287144,-9999
202504290500,202504290530,-0.201345,0,-84.9643,1,48.5553,1,-67.6943,2,1.0812,465.602,469.101,7.45831,7.51436,7.388,3.367,97.4491,93.7221,0.486974,9.95332,13.7068,317.668,0.405534,67.1751,0.404912,632.3,1156.05,1731.97,0.837090198,0.761395429,0.483648633,0.615316179,0.726,331.3,4.381398,-9999
202504290530,202504290600,-0.176497,0,-15.0793,1,-9.20105,1,-2.47272,2,-0.204817,444.706,448.054,7.473,7.52927,6.536,3.022,97.5056,96.283,0.281371,10.4011,13.6354,316.46,0.37934,309.92,0.0877647,651.609,1191.35,1784.86,0.785364247,0.578572381,0.435715504,0.208575166,2.204,328,3.234712,-9999
202504290600,202504290630,-0.194873,0,6.04692,2,18.5895,1,-1.47439,2,0.41369,442.697,445.932,7.2552,7.30822,5.966,2.733,97.5679,95.4782,0.335333,10.5985,13.651,322.58,0.398247,-894.637,-0.0304034,605.255,1106.6,1657.89,0.888883569,0.791612279,0.501634329,0.225040885,6.634,325.7,4.400191,-9999
202504290630,202504290700,-0.501217,0,-0.471942,1,80.2345,1,-90.3379,1,1.78508,453.724,456.801,6.73599,6.78167,5.267,2.459,97.6366,90.4477,0.694767,10.0581,14.5882,330.432,0.638085,47168.2,0.00057666,707.196,1292.98,1937.12,1.131079131,1.132594367,0.66162376,0.263419817,18.92,323.4,6.518774,-9999
202504290700,202504290730,-1.10656,0,96.4913,2,175.737,1,-7.16033,2,3.90776,491.517,494.615,6.26362,6.3031,5.038,1.9,97.7065,87.5932,0.867071,11.2271,17.9214,340.613,0.946712,-753.793,-0.0360842,674.937,1234,1848.76,1.732564573,1.775556251,1.040629617,0.986670158,30.2,321.5,8.975261,-9999
202504290730,202504290800,-0.652675,0,-9999,0,58.378,1,-81.3327,0,1.29784,472.15,475.051,6.10798,6.14551,5.371,1.674,97.7545,86.8513,0.904181,15.065,23.0358,333.286,0.726576,60.3156,0.450961,600.953,1098.73,1646.1,2.145364771,1.455091062,0.923394823,1.303483794,36.92,318.9,5.291201,-9999
202504290800,202504290830,-0.495808,1,-9999,0,-53.2081,2,-94.2876,0,-1.18249,473.284,476.058,5.82743,5.86159,4.446,1.305,97.87,85.1845,0.992196,15.7503,23.5684,330.687,0.632439,28.8263,0.943581,542.035,991.012,1484.72,2.195215251,1.606798058,0.914411833,1.381665661,41.37,317,5.320132,-9999
202504290830,202504290900,-0.711322,0,-9999,0,41.0699,0,-82.2945,1,0.912329,477.663,480.341,5.57425,5.6055,3.736,0.839,97.9617,84.3486,1.01353,16.0971,22.604,330.771,0.756485,66.2167,0.410773,634.913,1160.82,1739.12,1.904279391,1.526725254,0.897563368,1.151273208,90.7,315.3,4.898911,-9999
202504290900,202504290930,-0.528911,0,-168.825,0,62.8733,0,-7.82359,2,1.39632,454.891,457.435,5.56186,5.59297,1.826,0.572,98.0326,85.8604,0.898151,16.6954,23.7925,331.119,0.651762,140.894,0.193053,547.704,1001.38,1500.25,1.83199345,1.44677227,0.93017364,1.126432421,106.3,312.1,5.064778,-9999
202504290930,202504291000,-0.579415,0,8.50172,2,38.3638,1,-26.5819,1,0.851772,430.07,432.485,5.58414,5.6155,-0.165,0.291,98.1224,88.056,0.743413,16.8507,22.4462,327.506,0.681511,-3200.79,-0.00849791,627.672,1147.58,1719.29,1.841588988,1.301172548,0.820283488,0.230432854,242.5,310.4,4.503712,-9999
202504291000,202504291030,-0.620928,0,45.5215,0,81.7034,1,-9.5505,1,1.81378,427.858,430.162,5.357,5.38585,-0.438,0.151,98.2133,85.4121,0.898842,17.4831,23.8575,326.176,0.704966,-662.069,-0.0410833,624.283,1141.39,1710.01,1.83760714,1.34375593,0.854276302,0.1835519,351.5,307.5,4.503495,-9999
202504291030,202504291100,-0.665863,0,29.8315,1,76.4041,0,-5.85508,1,1.6959,426.649,428.899,5.24534,5.273,-0.501,0.001,98.3365,84.659,0.934944,17.5235,24.954,323.383,0.729354,-1119.79,-0.0242903,642.103,1173.97,1758.82,1.842270338,1.395438999,0.853275454,0.216976266,304.8,306.6,4.683095,-9999
202504291100,202504291130,-0.798593,0,51.2047,0,110.829,0,-2.20639,0,2.45962,423.325,425.412,4.90577,4.92995,-0.69,-0.161,98.4745,80.225,1.19111,17.9423,24.2795,324.746,0.797899,-854.947,-0.0318148,692.266,1265.68,1896.22,1.914426807,1.366707723,0.849696416,0.193041446,309.7,303,4.458243,-9999
202504291130,202504291200,-0.448835,0,74.3159,1,-20.8352,2,-2.90616,0,-0.462306,422.851,424.94,4.91617,4.94046,-0.875,-0.363,98.5897,81.6838,1.08712,17.198,22.2898,328.772,0.597606,-247.702,-0.109809,589.577,1077.93,1614.94,1.472195639,1.257799666,0.777850243,0.282901573,262.9,304,4.291442,-9999
202504291200,202504291230,-0.464799,0,26.1834,1,54.1528,0,-3.39662,0,1.20171,423.086,425.192,4.95229,4.97693,-0.884,-0.251,98.6515,81.6643,1.09721,17.4841,24.0427,327.645,0.608079,-741.004,-0.036707,579.379,1059.29,1587.01,1.682928994,1.342858891,0.808935721,0.233105126,373.6,303.3,4.492323,-9999
202504291230,202504291300,-0.555398,0,40.1344,0,94.3304,0,-2.08921,0,2.09388,423.373,425.325,4.59038,4.61155,-0.742,0.044,98.7518,74.1679,1.57926,17.056,22.7139,328.454,0.664681,-631.8,-0.0430516,657.879,1202.81,1802.03,1.731092141,1.197864767,0.754376564,0.195068193,492.9,300.5,4.118032,-9999
202504291300,202504291330,-0.516609,0,53.9628,0,77.4993,0,-3.90981,0,1.72028,423.334,425.277,4.57076,4.59175,-0.742,0.051,98.8447,73.882,1.59757,15.9391,21.3836,329.975,0.640755,-421.239,-0.0645715,635.545,1161.98,1740.85,1.499836658,1.312634755,0.759306262,0.186189688,473.5,302.3,4.902822,-9999
202504291330,202504291400,-0.299645,0,40.5706,0,58.0054,0,-1.50446,0,1.28761,422.863,424.819,4.60367,4.62496,-0.582,0.084,98.9661,74.3281,1.57403,14.1552,20.1832,330.577,0.487727,-247.314,-0.109982,556.185,1016.88,1523.48,1.411485034,1.07035041,0.682825746,0.177855559,302.7,302.8,4.553023,-9999
202504291400,202504291430,-0.51694,0,33.2723,0,48.0926,0,-2.23101,0,1.06732,422.567,424.512,4.57981,4.60088,-0.703,-0.158,99.083,75.3394,1.48575,12.6079,18.2412,334.948,0.639946,-681.774,-0.0398959,563.924,1031.03,1544.68,1.538453769,1.156805947,0.880591846,0.174533951,211.7,303,5.643059,-9999
202504291430,202504291500,-0.660468,0,56.1594,0,64.7307,0,-1.37864,0,1.43669,422.403,424.384,4.66848,4.69038,-0.617,-0.069,99.1873,76.3828,1.43213,11.4809,16.9066,336.1,0.723101,-583.176,-0.0466411,599.16,1095.45,1641.19,1.49181098,1.147200941,0.922418018,0.186599303,227.9,303.3,6.043768,-9999
202504291500,202504291530,-0.851017,0,54.2609,0,63.2266,0,-0.950224,0,1.40316,422.263,424.28,4.75332,4.77602,-0.647,-0.178,99.2341,78.4323,1.29743,11.2144,16.5172,339.12,0.820463,-881.999,-0.030839,628.362,1148.85,1721.18,1.683665644,1.273243889,0.98617392,0.18257875,194.6,303.8,6.737839,-9999
202504291530,202504291600,-0.378348,0,43.5601,0,29.1063,1,-0.789025,0,0.646077,422.359,424.374,4.74828,4.77093,-0.456,0.036,99.2954,77.1836,1.39413,10.8032,14.7383,333.775,0.547107,-325.91,-0.0834585,592.007,1082.38,1621.6,1.218125609,0.948539931,0.708468771,0.157922449,160.9,304,5.326523,-9999
202504291600,202504291630,-1.22609,1,151.983,1,-18.1983,2,-13.1132,1,-0.403852,422.779,424.803,4.76586,4.78868,-0.674,-0.22,99.3556,78.9755,1.26091,10.2215,15.1314,339.655,0.984132,-543.905,-0.0500087,760.37,1390.2,2082.77,1.321192643,1.813234679,0.93202897,0.248480985,139.8,303.9,10.2855,-9999
202504291630,202504291700,-0.64271,0,35.8127,0,25.0282,1,-1.98421,0,0.555197,422.524,424.54,4.75023,4.77291,-1.053,-0.642,99.3805,81.1949,1.09366,9.66633,15.0016,346.351,0.711882,-873.815,-0.0311279,631.607,1154.78,1730.07,1.509768194,1.419661932,0.850172335,0.184853726,134.6,303.1,8.829661,-9999
202504291700,202504291730,-0.473261,0,26.6386,0,28.5028,0,-0.279556,0,0.632334,422.073,424.039,4.6349,4.65648,-0.963,-0.54,99.4416,78.6827,1.24904,8.28124,12.6928,348.896,0.610787,-742.288,-0.0366435,580.935,1062.13,1591.27,1.428019608,1.500086664,0.809817881,0.17384936,107.9,302.4,10.56617,-9999
202504291730,202504291800,-0.448459,0,22.3873,0,31.641,0,3.25193,0,0.701989,422.665,424.587,4.52457,4.54513,-0.854,-0.49,99.4629,76.5452,1.37933,8.73625,13.3543,346.2,0.594545,-814.754,-0.0333843,612.882,1120.54,1678.78,1.235936892,1.286207604,0.737259791,0.150638309,78.65,302.2,8.750962,-9999
202504291800,202504291830,-0.435632,0,27.8788,0,41.0928,0,-0.982535,0,0.911827,422.009,423.905,4.47188,4.49197,-0.708,-0.327,99.4556,74.7572,1.50218,8.04435,13.0738,348.702,0.586171,-626.972,-0.0433831,601.333,1099.43,1647.15,1.336259705,1.426495706,0.744368188,0.147469319,71.46,301,10.43129,-9999
202504291830,202504291900,-0.68531,0,30.671,0,46.1149,0,-0.721059,0,1.02331,421.7,423.573,4.4222,4.44184,-0.642,-0.28,99.4676,73.6852,1.57129,7.65779,12.9618,358.914,0.735216,-1124.6,-0.0241864,627.601,1147.46,1719.1,1.566384372,1.224405978,0.885048021,0.158221048,36.47,300.4,9.512107,-9999
202504291900,202504291930,-0.784278,0,35.8506,0,73.2459,0,-0.998185,0,1.62546,421.595,423.455,4.39141,4.41078,-0.557,-0.216,99.4804,72.8393,1.62942,7.91869,12.925,1.44404,0.786551,-1178.16,-0.0230868,627.299,1146.9,1718.27,1.627888203,1.357471915,0.947417015,0.14924175,17.58,300.1,10.05615,-9999
202504291930,202504292000,-0.63774,0,17.9023,0,46.347,0,-0.362886,0,1.02873,421.525,423.395,4.41646,4.43605,-0.312,-0.009,99.515,72.1842,1.69406,7.67593,12.6794,357.207,0.709423,-1731.56,-0.0157084,650.853,1189.97,1782.79,1.636749828,1.325016981,0.816034313,0.154587839,5.669,299.8,10.19827,-9999
202504292000,202504292030,-0.51594,0,32.9029,1,-13.6424,2,0.173942,0,-0.302878,421.593,423.384,4.22859,4.24655,-0.069,0.234,99.5396,67.9221,1.9884,8.1185,13.5055,347.303,0.638274,-686.252,-0.0396356,620.35,1134.2,1699.24,1.399435601,1.712282103,0.779592842,0.127037002,0.923,299.6,12.22221,-9999
202504292030,202504292100,-0.656432,1,41.8214,1,128.234,1,-0.683016,1,2.84712,421.623,423.353,4.08703,4.10381,-0.014,0.291,99.5878,65.4096,2.15301,8.07842,12.8246,335.975,0.719832,-774.695,-0.0351106,733.474,1341.03,2009.1,1.143039807,1.181609072,0.713110791,0.119783555,0.361,299.6,8.657579,-9999
202504292100,202504292130,-0.351043,0,15.3502,1,30.0133,1,-0.120238,1,0.666305,421.568,423.268,4.01801,4.03422,-0.14,0.187,99.6405,64.8247,2.173,7.25071,11.4696,345.302,0.526154,-824.555,-0.0329875,613.487,1121.65,1680.44,1.176715769,1.177603499,0.651648678,0.112738636,0.323,298.3,9.492332,-9999
202504292130,202504292200,-0.429157,0,10.5995,0,36.4439,0,-0.307783,0,0.80899,421.495,423.148,3.9051,3.92041,-0.251,0.087,99.6725,63.4821,2.23964,6.54903,10.379,354.203,0.581544,-1612.68,-0.0168664,677.632,1238.93,1856.14,1.339671602,1.282485867,0.636059746,0.103093162,0.265,294.5,11.57648,-9999
202504292200,202504292230,-0.350382,0,11.3178,0,50.5612,0,-0.174844,0,1.1223,421.403,423.054,3.90091,3.91619,-0.318,0.019,99.7084,63.7509,2.2122,4.32013,8.70336,10.3037,0.525306,-1113.45,-0.0244285,667.596,1220.58,1828.65,1.221589129,0.900942839,0.585366552,0.100410657,0.107,292.3,12.26653,-9999
202504292230,202504292300,-0.0828331,1,7.54515,0,20.444,0,-0.147611,0,0.453721,421.424,423.042,3.8255,3.84019,-0.488,-0.143,99.7119,63.2652,2.21546,4.88895,7.86577,18.6967,0.255329,-191.794,-0.141819,450.905,824.398,1235.1,0.981119259,0.58661316,0.464677307,0.107938872,0.099,290.8,7.891571,-9999
202504292300,202504292330,-0.0729116,1,5.86763,1,27.3026,0,-0.248527,0,0.605881,421.406,423.026,3.82901,3.84373,-0.585,-0.238,99.7325,63.7723,2.16995,5.30356,8.31356,18.7255,0.239485,-203.533,-0.133639,436.526,798.108,1195.71,1.161326827,0.61700081,0.453860111,0.10447727,0.156,292.3,7.819186,-9999
202504292330,202504300000,0.048356,1,8.16991,1,20.7089,1,-0.0671226,1,0.459511,421.328,422.938,3.80707,3.82161,-0.687,-0.347,99.7324,63.9128,2.14441,4.75291,8.83595,25.8765,0.194992,-78.903,-0.344727,582.157,1857,4243,1.355422443,0.69332532,0.454471121,0.103428236,0.108,288.7,9.62501,-9999
202504300000,202504300030,0.231646,0,15.81,0,42.2924,0,-0.0179544,0,0.938341,421.224,422.803,3.73299,3.74698,-0.764,-0.444,99.7558,63.1315,2.17531,3.35709,7.48186,36.8701,0.426647,-427.174,-0.0636742,626.394,1145.25,1715.79,1.096357606,0.952669932,0.514832983,0.104186851,0.048,282.5,15.53844,-9999
202504300030,202504300100,0.105077,0,12.0912,0,30.5859,0,-0.106861,0,0.678475,420.876,422.435,3.69078,3.70445,-0.836,-0.653,99.7651,63.379,2.12813,2.62088,5.18832,38.0697,0.287224,-170.429,-0.159597,539.467,986.317,1477.68,0.777901665,0.742198087,0.417754713,0.085067561,0,236.9,15.3436,-9999
202504300100,202504300130,0.0114698,2,6.051,1,18.9659,1,-0.158452,1,0.420729,421.027,422.565,3.63961,3.6529,-0.867,-0.611,99.768,62.3121,2.1968,2.48549,6.17917,28.1339,0.0949001,-12.2838,-2.21429,328.313,942,2007,1.08559661,0.60141583,0.324171251,0.072139171,0,274,14.46803,-9999
202504300130,202504300200,0.0607025,0,8.44279,0,20.33,0,-0.303785,0,0.451001,421.041,422.555,3.58445,3.59734,-0.89,-0.588,99.7578,61.2583,2.26203,2.38759,6.02762,47.2537,0.218337,-107.207,-0.253714,540.795,988.746,1481.32,0.976015881,0.816403699,0.31658806,0.07839713,0.05,289.3,19.00595,-9999
202504300200,202504300230,-0.0200899,1,6.36748,0,16.2087,0,-0.216231,0,0.359578,420.924,422.462,3.63969,3.65298,-0.84,-0.578,99.7395,62.1456,2.21184,1.74395,4.73763,67.0353,0.125622,-27.0709,-1.00477,212.661,644,1420,0.757267456,0.664043673,0.272496239,0.075152112,0.007,288,21.18195,-9999
202504300230,202504300300,0.031605,1,8.61927,1,26.1236,1,-0.150541,1,0.57943,420.589,422.119,3.62501,3.6382,-0.869,-0.762,99.7693,62.7531,2.14722,1.68754,3.81498,78.7071,0.157486,-39.4111,-0.690161,172.825,543,1228,0.525181873,0.768922623,0.264772355,0.081081379,0,234.6,24.04524,-9999
202504300300,202504300330,-0.101026,1,3.19227,1,12.063,1,-0.188674,1,0.267511,420.256,421.752,3.5472,3.55983,-0.948,-0.959,99.7952,62.3147,2.14138,0.931946,2.74422,85.4288,0.281424,-607.323,-0.0447867,874.598,1599.04,2395.66,0.434941375,0.645711236,0.223746955,0.052760402,0,223.7,34.93301,-9999
202504300330,202504300400,0.0863035,1,8.10874,1,22.7042,1,-0.301389,1,0.503421,420.018,421.524,3.57265,3.58546,-0.921,-1.11,99.798,63.4584,2.05365,1.54145,2.63045,142.097,0.260037,-188.624,-0.144202,745.763,1363.49,2042.76,0.348826604,0.494045544,0.252313495,0.052966216,0,226.6,17.97083,-9999
202504300400,202504300430,0.0518138,1,6.08964,0,17.5555,0,-0.175352,0,0.389212,419.859,421.369,3.58291,3.5958,-0.929,-1.24,99.7946,64.2515,1.98991,2.1524,3.37852,163.134,0.201441,-116.758,-0.232961,649.906,1188.24,1780.19,0.399003759,0.402300882,0.23213509,0.047119529,0,226.2,10.96202,-9999
202504300430,202504300500,-0.0200547,0,7.04975,0,17.6947,0,-0.15962,0,0.392292,419.921,421.449,3.6268,3.64,-0.969,-1.251,99.7641,65.0695,1.94286,2.39162,3.93756,159.843,0.125341,-24.2914,-1.11974,300.31,892,1942,0.416961629,0.370075668,0.222090972,0.060667866,0,223.5,8.995368,-9999
202504300500,202504300530,-0.11068,1,6.63152,1,18.827,1,-0.219987,1,0.417348,419.772,421.29,3.60352,3.61655,-1.032,-1.373,99.74,65.2187,1.91728,1.72539,3.40626,173.222,0.294424,-334.638,-0.0812819,769.336,1406.59,2107.33,0.5692091,0.637651943,0.27478064,0.061698703,0.088,222.8,20.98512,-9999
202504300530,202504300600,-0.0556991,1,8.18035,0,20.9517,0,-0.286736,1,0.464684,420.625,422.145,3.60082,3.61383,-1.001,-0.832,99.7503,62.6388,2.14294,2.28358,3.80377,167.302,0.209061,-97.1287,-0.280041,667.959,1221.24,1829.64,0.540224953,0.384801247,0.232805069,0.057334109,13.12,222.8,10.52185,-9999
202504300600,202504300630,-0.122965,1,20.3491,0,51.6836,0,0.172168,0,1.14811,423.392,424.973,3.72036,3.73425,-0.898,0.848,99.78,57.3017,2.76686,4.13219,5.80799,173.91,0.311543,-129.248,-0.210448,686.02,1254.26,1879.12,0.53791728,0.551326582,0.335548804,0.088334025,74.13,224.8,7.822685,-9999
202504300630,202504300700,-0.195006,1,22.9739,0,50.2275,0,0.877215,2,1.11649,425.02,426.648,3.8149,3.82951,-0.85,1.532,99.7865,55.9404,2.99907,5.02178,6.77786,177.246,0.392815,-229.494,-0.118522,753.342,1377.35,2063.52,0.523283862,0.72125169,0.376361528,0.094421078,162.4,228,8.602591,-9999
202504300700,202504300730,-0.134212,1,9.45734,1,24.2145,0,-0.82728,1,0.537899,424.752,426.39,3.84122,3.85603,-0.816,0.833,99.7898,59.231,2.63908,4.49044,5.817,166.056,0.325463,-317.093,-0.0857793,723.573,1322.92,1981.98,0.42333084,0.663125177,0.327948167,0.089308734,230.6,232,8.639673,-9999
202504300730,202504300800,-0.0903421,0,10.5818,0,18.1823,0,-0.140231,0,0.404633,428.262,430.011,4.06722,4.08383,-0.539,2.745,99.7599,54.6777,3.36413,3.82162,5.70469,155.247,0.268006,-158.22,-0.171912,683.642,1249.92,1872.6,0.588410571,0.696819919,0.289912056,0.130145303,308.1,237.6,10.75334,-9999
202504300800,202504300830,-0.00500485,1,11.3019,0,26.7464,0,-0.647003,0,0.59512,427.74,429.521,4.14452,4.16176,-0.453,2.565,99.7298,56.4202,3.19349,5.1961,7.34675,149.571,0.0630703,-1.93028,-14.0912,469.448,1295,2689,0.704259185,0.60558319,0.268613477,0.083191225,326.6,242.2,6.824602,-9999
202504300830,202504300900,-0.0170924,0,10.7943,0,23.6227,0,-0.104591,0,0.525619,427.108,428.918,4.2209,4.23879,-0.425,2.572,99.723,57.4242,3.12165,5.75052,7.46145,144.151,0.116562,-12.7573,-2.13211,664.534,1885,3984,0.467070658,0.49195325,0.258925279,0.092970694,430.1,243.9,5.046639,-9999
202504300900,202504300930,-0.0749313,0,8.80397,0,18.899,0,-0.611391,0,0.420293,426.122,427.971,4.32043,4.33918,-0.313,2.018,99.6597,61.1076,2.74115,5.81362,7.91591,130.745,0.243892,-143.219,-0.189919,635.749,1162.35,1741.41,0.635172418,0.620673827,0.288899983,0.189396146,541.6,238.3,6.238313,-9999
202504300930,202504301000,-0.0678472,0,3.85288,2,18.3994,0,0.266923,2,0.408964,424.908,426.822,4.48501,4.50521,-0.08,1.453,99.6221,66.0331,2.29895,5.45988,7.88523,124.317,0.231889,-281.212,-0.0967243,508.048,928.873,1391.62,0.62484238,0.656142515,0.36354367,0.24169547,648.9,239.8,6.937922,-9999
202504301000,202504301030,-0.143567,0,3.28577,1,15.7031,0,0.614653,2,0.348963,424.12,426.084,4.60813,4.62947,0.151,1.24,99.5834,68.8614,2.07564,6.0366,8.85111,120.286,0.337262,-1014.22,-0.0268186,645.006,1179.28,1766.77,0.763471676,0.778861348,0.392346785,0.287493652,721.8,241.4,7.468765,-9999
202504301030,202504301100,-0.177828,0,11.5897,0,14.2261,0,1.36759,2,0.316116,423.505,425.496,4.6773,4.69928,0.249,1.162,99.5785,70.2854,1.96962,6.73736,10.2634,116.842,0.375315,-396.248,-0.0686439,656.857,1200.94,1799.23,0.939478047,0.919078887,0.426790347,0.334309737,767.5,244.1,7.931534,-9999
202504301100,202504301130,0.435452,1,37.987,1,49.8262,1,1.08371,0,1.10705,422.814,424.81,4.69705,4.71921,0.252,1.036,99.5747,71.2252,1.89003,6.71565,10.7858,109.762,0.587185,-462.949,-0.0587537,751.324,1373.66,2057.99,1.183401876,1.040802575,0.564479406,0.340885611,780,245.5,8.873841,-9999
202504301130,202504301200,-0.12208,2,9.2913,0,16.6563,0,-0.409275,0,0.370224,423.201,425.226,4.76307,4.78586,0.303,1.468,99.5156,69.9747,2.03442,8.05162,13.2758,95.1494,0.311247,-281.776,-0.0965307,529.684,968.432,1450.89,1.774595729,1.077905376,0.463169515,0.359311842,838,248.9,7.880264,-9999
202504301200,202504301230,-0.16827,1,10.9905,0,19.9913,0,-0.393342,0,0.444423,422.928,425.003,4.88358,4.90755,0.484,1.637,99.4429,70.827,2.00083,9.44882,14.1642,91.9535,0.365668,-386.093,-0.0704494,570.262,1042.62,1562.04,1.563201842,0.991818028,0.496193511,0.422728045,819,253.1,6.171918,-9999
202504301230,202504301300,-0.0981945,2,-1.12682,2,12.4591,0,-0.462992,0,0.277023,422.547,424.688,5.0428,5.06836,0.866,1.809,99.4014,72.2113,1.9295,8.27743,13.6551,96.445,0.279491,1681.05,0.0161804,480.199,877.957,1315.34,1.705394383,1.124041814,0.470162738,0.392167056,840,253.8,7.836022,-9999
202504301300,202504301330,-0.12042,1,2.10009,1,15.91,0,-0.386862,0,0.353821,422.256,424.495,5.27371,5.30167,1.269,2.019,99.3683,74.3697,1.8065,7.21973,13.0825,100.217,0.309692,-1226.87,-0.0221701,530.645,970.189,1453.52,1.416936837,1.016587429,0.459814093,0.33451009,842,251.6,8.019597,-9999
202504301330,202504301400,-0.110407,1,-5.26879,0,15.6214,0,-0.629349,0,0.347512,422.185,424.526,5.51402,5.54459,1.566,2.345,99.3165,75.9275,1.73672,8.53463,13.8106,95.8933,0.296804,430.331,0.0632071,496.043,906.925,1358.74,1.650778604,1.105857134,0.479432998,0.398109281,844,253.7,7.513009,-9999
202504301400,202504301430,-0.140015,1,-2.76564,1,10.1379,0,0.170267,2,0.225583,422.632,425.036,5.65672,5.6889,1.781,2.608,99.2721,76.4155,1.73362,8.99443,14.1565,93.5021,0.334482,1173.01,0.0231882,540.625,988.434,1480.85,1.527026522,1.031721862,0.485188623,0.382507516,864,251.8,6.656997,-9999
202504301430,202504301500,-0.174679,0,0.168263,0,16.607,0,-0.0889872,0,0.369603,422.424,424.893,5.81184,5.84581,1.992,2.816,99.212,77.3155,1.69222,9.63368,13.8552,91.012,0.373865,-26912.9,-0.00101067,529.007,967.194,1449.03,1.282848393,0.952673606,0.557244112,0.4000075,801,253,5.74379,-9999
202504301500,202504301530,-0.210517,0,14.781,1,29.3338,1,-0.0178623,1,0.653007,422.426,424.956,5.9546,5.99027,2.27,3.076,99.1613,77.7234,1.69281,9.62499,13.9644,91.6547,0.410739,-406.116,-0.0669759,517.203,945.613,1416.7,1.250643834,0.960224974,0.629718191,0.41717742,762.6,256,5.788011,-9999
